sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=C2547191C6612CC101A5496B23FC80CE,1,7,7,7,0.0,0.0,142.85714285714286,219.7265625,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=BDB92013B7BEBBE154931F0975B5CC52,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=2765234B10A6EF001CB68868915F1B9A,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=92A0C324709566455A67BD70D9245B81,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/servlet/ServerFileServlet,5,9,7,14,2.4166091947189123,0.0,0.27856705108919716,4.587487899743718,16863.4
/figis/servlet/IRS,52,18,7,219,28.419485564719736,0.0,0.7942569115625477,20.005062552504963,25791.634615384617
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=8643D27BE62AE1CC22E46DC68D72792D,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=FA86019425C8E34D58EEAA672B8A7DB2,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=4BAC8CFAFD2DDD9CBF684C331AC8DFEA,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/fishery/species/3393/en,2,255,165,345,90.0,0.0,0.11358473421172194,3.246981574426397,29272.5
/fishery/species/2153/en,1,222,222,222,0.0,0.0,4.504504504504505,133.94742398648648,30450.0
/fi/website/FIRetrieveAction.do,2,914,821,1008,93.5,0.0,0.032208712456719545,0.8756429160963041,27839.0
/fishery/rfb/ccamlr/en,1,1151,1151,1151,0.0,0.0,0.8688097306689835,19.436223935708078,22908.0
/fishery/equipment/backdownmanoeuvre/en,1,841,841,841,0.0,0.0,1.1890606420927465,24.239883695005947,20875.0
/figis/qrcode/fishery/search/en,1,117,117,117,0.0,0.0,8.547008547008549,8.947649572649572,1072.0
/fishery/geartype/203/en,1,1498,1498,1498,0.0,0.0,0.6675567423230975,14.802288467957277,22706.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=E0A7228878015265C433175FB0044CEC,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/qrcode/fishery/introsp/351/en,1,55,55,55,0.0,0.0,18.18181818181818,18.767755681818183,1057.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=6A847FCDB17B42958AEC82C4731F0A05,1,9,9,9,0.0,0.0,111.1111111111111,170.8984375,1575.0
/figis/geoserver/wfs,17,170,51,439,94.68640647386643,0.0,0.3585060840591324,0.42080393012294653,1201.9411764705883
/figis/website/assets/images/templates/firms/corner_true.gif,3,6,4,9,2.0548046676563234,1.0,0.0509614731263165,0.027570953234354826,554.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=264D181E4A55DD9BF4292350C63B5835,1,11,11,11,0.0,0.0,90.9090909090909,139.8259943181818,1575.0
/fishery/culturedspecies/Lates_calcarifer/en,1,290,290,290,0.0,0.0,3.4482758620689653,268.52438038793105,79741.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=54C6847265C56B488520B9047983F986,1,13,13,13,0.0,0.0,76.92307692307693,118.31430288461539,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=6F07179758C213CC56F5AE7019A9A508,1,13,13,13,0.0,0.0,76.92307692307693,118.31430288461539,1575.0
/fi/website/css/FI_culturespecies.css,2,5,4,7,1.5,1.0,1.1037527593818985,0.5702004001103752,529.0
/fishery/website/html/widget-fishstat-aquaculture-quantity-per-species.html,63,63,30,971,155.3907825081197,1.0,1.2573093579739356,4.931828699083961,4016.6666666666665
/firms/fishery/360/en,1,810,810,810,0.0,0.0,1.2345679012345678,34.768036265432094,28838.0
/fishery/website/html/widget-fishstat-capture-quantity-per-species.html,63,61,28,945,150.85338499408073,1.0,1.2811648432098264,4.9894769403038195,3987.9523809523807
/fi/website/css/FIRMS_fishery.css,4,6,3,11,3.344772040064913,1.0,0.22832353444831327,0.11750635024830186,527.0
/firms/fishery/486/en,1,648,648,648,0.0,0.0,1.5432098765432098,47.889238522376544,31777.0
/figis/qrcode/fishery/legalframework/nalo_cuba/fr,1,59,59,59,0.0,0.0,16.949152542372882,20.673331567796613,1249.0
/figis/qrcode/fishery/cwp/handbook/M/en,1,99,99,99,0.0,0.0,10.101010101010102,10.396938131313131,1054.0
/figis/qrcode/firms/en,1,207,207,207,0.0,0.0,4.830917874396135,4.156287741545894,881.0
/figis/qrcode/fishery/countryprofiles/search/en,1,202,202,202,0.0,0.0,4.9504950495049505,5.100363551980197,1055.0
/figis/qrcode/firms/resource/10050/en,1,160,160,160,0.0,0.0,6.25,6.4208984375,1052.0
/figis/geoserver/wms,194,109,6,287,85.53940680088056,0.0,3.9678481582230583,4.9127926671507165,1267.8659793814434
/figis/qrcode/fishery/fishtech/1005/en,1,111,111,111,0.0,0.0,9.00900900900901,9.396114864864865,1068.0
/figis/qrcode/fishery/psm/USA_1/en,1,115,115,115,0.0,0.0,8.695652173913043,8.941915760869565,1053.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=BBA139A1A017DD35BAD9082052D4630C,1,19,19,19,0.0,0.0,52.63157894736842,80.95189144736842,1575.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=00CF749C3E46FA066A3BE7B57D826B3C,1,21,21,21,0.0,0.0,47.61904761904761,73.2421875,1575.0
/figis/qrcode/fishery/area/Area31/en,1,110,110,110,0.0,0.0,9.09090909090909,9.366122159090908,1055.0
/figis/qrcode/fishery/species/2497/en,1,60,60,60,0.0,0.0,16.666666666666668,17.154947916666668,1054.0
/figis/qrcode/fishery/geartype/203/en,1,60,60,60,0.0,0.0,16.666666666666668,17.041015625,1047.0
/fi/figis/equipment/format/style.css,1,13,13,13,0.0,1.0,76.92307692307693,111.85396634615385,1489.0
/figis/website/html/widget-fishstat-aquaculture-quantity-per-species.html,1,5,5,5,0.0,0.0,200.0,559.5703125,2865.0
/developers/widgets/0.2.6/scripts/library.js,1,13,13,13,0.0,0.0,76.92307692307693,1301.0817307692307,17320.0
/developers/widgets/0.2.6/scripts/jQuery.js,1,23,23,23,0.0,0.0,43.47826086956522,3376.7832880434785,79530.0
/fishery/psm/MCO_1/fr,1,215,215,215,0.0,0.0,4.651162790697675,96.45712209302326,21236.0
/figis/qrcode/fishery/culturedspecies/Lates_calcarifer/en,1,55,55,55,0.0,0.0,18.18181818181818,22.265625,1254.0
/fishery/rfb/neafc/en,1,1949,1949,1949,0.0,0.0,0.513083632632119,10.957141482811698,21868.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=773BC86E097AA8E5B9AC8576BA29914E,1,9,9,9,0.0,0.0,111.1111111111111,170.8984375,1575.0
/fishery/statistics/global-aquaculture-production/en,1,210,210,210,0.0,0.0,4.761904761904763,120.24274553571429,25857.0
/firms/resource/10169/en,1,523,523,523,0.0,0.0,1.9120458891013383,49.97460564053537,26764.0
/developers/widgets/0.2.6/scripts/css/jquery-ui.css,1,11,11,11,0.0,0.0,90.9090909090909,571.1115056818182,6433.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=42D9C05A05811887647BB1C19DEE424C,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/fi/website/css/FI_collection.css,2,4,4,4,0.0,1.0,0.6697923643670461,0.3433994055592766,525.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=635544CBFA458DE254D13EF55F8B0C73,1,9,9,9,0.0,0.0,111.1111111111111,170.68142361111111,1573.0
/developers/widgets/0.2.6/scripts/jQuery-ui.js,1,25,25,25,0.0,0.0,40.0,3555.3515625,91017.0
/developers/widgets/0.2.6/scripts/css/default/widgets.css,1,10,10,10,0.0,0.0,100.0,384.47265625,3937.0
/figis/qrcode/fishery/equipment/backdownmanoeuvre/en,1,189,189,189,0.0,0.0,5.291005291005291,6.453579695767195,1249.0
/developers/widgets/0.2.6/scripts/widgets.js,1,10,10,10,0.0,0.0,100.0,379.4921875,3886.0
/developers/widgets/0.2.6/scripts/localization.js,1,7,7,7,0.0,0.0,142.85714285714286,561.1049107142857,4022.0
/developers/widgets/0.2.6/scripts/data.js,1,11,11,11,0.0,0.0,90.9090909090909,677.2904829545455,7629.0
/figis/qrcode/fishery/psm/NZL_1/en,1,174,174,174,0.0,0.0,5.747126436781609,5.893049568965518,1050.0
/developers/widgets/0.2.6/scripts/highcharts.js,1,32,32,32,0.0,0.0,31.25,3894.71435546875,127622.0
/developers/widgets/0.2.6/scripts/raphael.js,1,28,28,28,0.0,0.0,35.714285714285715,1094.029017857143,31368.0
/developers/widgets/0.2.6/scripts/charts.js,1,11,11,11,0.0,0.0,90.9090909090909,772.8160511363636,8705.0
/developers/widgets/0.2.6/scripts/css/ui.jqgrid.css,1,6,6,6,0.0,0.0,166.66666666666666,422.5260416666667,2596.0
/developers/widgets/0.2.6/scripts/jqGrid.js,1,27,27,27,0.0,0.0,37.03703703703704,3904.9840856481483,107965.0
/developers/widgets/0.2.6/scripts/datagrid.js,1,8,8,8,0.0,0.0,125.0,621.337890625,5090.0
/developers/api/v1/en/resources/fishstat/aq-spec/members.jsonp,1,16,16,16,0.0,0.0,62.5,46.93603515625,769.0
/figis/qrcode/fishery/psm/AUS_4/en,1,56,56,56,0.0,0.0,17.857142857142858,18.397739955357142,1055.0
/developers/api/statistics/named-query,1,132,132,132,0.0,0.0,7.575757575757576,81.8758877840909,11067.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png,1,4,4,4,0.0,0.0,250.0,114.2578125,468.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_flat_75_ffffff_40x100.png,1,5,5,5,0.0,0.0,200.0,106.4453125,545.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_glass_75_e6e6e6_1x400.png,1,3,3,3,0.0,0.0,333.3333333333333,155.2734375,477.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_glass_65_ffffff_1x400.png,1,4,4,4,0.0,0.0,250.0,115.234375,472.0
/developers/widgets/0.2.6/scripts/css/images/ui-icons_222222_256x240.png,1,7,7,7,0.0,0.0,142.85714285714286,645.3683035714286,4626.0
/fishery/facp/TLS/en,1,2079,2079,2079,0.0,0.0,0.48100048100048104,56.777315566378064,120873.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=E62E446C8364AF00E074121D48033EAE,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/figis/qrcode/firms/resource/5/en,1,67,67,67,0.0,0.0,14.925373134328359,15.377215485074625,1055.0
/figis/qrcode/fishery/statistics/global-aquaculture-production/en,1,54,54,54,0.0,0.0,18.51851851851852,22.24392361111111,1230.0
