sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/developers/api/v1/en/resources/fishstat/aq-spec/members.jsonp,1,2001,2001,2001,0.0,1.0,0.49975012493753124,1.0243901486756621,2099.0
/figis/qrcode/fishery/psm/AUS_4/en,1,23,23,23,0.0,1.0,43.47826086956522,60.20720108695652,1418.0
/developers/api/statistics/named-query,1,2001,2001,2001,0.0,1.0,0.49975012493753124,1.0243901486756621,2099.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png,1,2001,2001,2001,0.0,1.0,0.49975012493753124,1.0243901486756621,2099.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_flat_75_ffffff_40x100.png,1,2000,2000,2000,0.0,1.0,0.5,1.02490234375,2099.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_glass_75_e6e6e6_1x400.png,1,2000,2000,2000,0.0,1.0,0.5,1.02490234375,2099.0
/developers/widgets/0.2.6/scripts/css/images/ui-bg_glass_65_ffffff_1x400.png,1,2000,2000,2000,0.0,1.0,0.5,1.02490234375,2099.0
/developers/widgets/0.2.6/scripts/css/images/ui-icons_222222_256x240.png,1,2000,2000,2000,0.0,1.0,0.5,1.02490234375,2099.0
/fishery/facp/TLS/en,1,1017,1017,1017,0.0,1.0,0.9832841691248771,2.2719241642084564,2366.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=E62E446C8364AF00E074121D48033EAE,1,3,3,3,0.0,0.0,333.3333333333333,297.2005208333333,913.0
/figis/qrcode/firms/resource/5/en,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/figis/qrcode/fishery/statistics/global-aquaculture-production/en,1,19,19,19,0.0,1.0,52.63157894736842,74.47574013157895,1449.0
/figis/qrcode/fishery/psm/AUS_1/en,1,19,19,19,0.0,1.0,52.63157894736842,72.88240131578948,1418.0
/firms/resource/13376/en,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/firms/resource/13430/en,1,1001,1001,1001,0.0,1.0,0.999000999000999,2.0487325174825175,2100.0
/figis/qrcode/fishery/species/2153/en,1,19,19,19,0.0,1.0,52.63157894736842,73.03659539473685,1421.0
/figis/qrcode/fishery/rfb/ccamlr/en,1,0,0,0,0.0,1.0,0.0,0.0,1939.0
/fishery/eaf-net/eaftool/eaf_tool_51/en,1,205,205,205,0.0,0.0,4.878048780487805,155.03048780487805,32544.0
/fi/website/css/EAFNETprint.css,4,5,1,9,2.9154759474226504,1.0,0.006475782193541702,0.009791142364405215,1548.25
/fi/website/css/EAFNET_eaftool.css,2,9,7,12,2.5,1.0,0.04736418320466063,0.06572705501349879,1421.0
/fi/website/css/EAFNET_head.css,4,7,4,13,3.418698582794336,1.0,0.0064971558700179,0.008997038109067755,1418.0
/firms/resource/10017/en,1,1001,1001,1001,0.0,1.0,0.999000999000999,2.0487325174825175,2100.0
/figis/qrcode/firms/fishery/360/en,1,1001,1001,1001,0.0,1.0,0.999000999000999,2.0487325174825175,2100.0
/figis/qrcode/firms/fishery/486/en,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/figis/qrcode/fishery/psm/MCO_1/fr,1,20,20,20,0.0,1.0,50.0,69.23828125,1418.0
/figis/qrcode/fishery/species/3393/en,1,23,23,23,0.0,1.0,43.47826086956522,60.33457880434783,1421.0
/figis/qrcode/fishery/rfb/neafc/en,1,15,15,15,0.0,1.0,66.66666666666667,92.31770833333334,1418.0
/figis/qrcode/firms/resource/10169/en,1,1001,1001,1001,0.0,1.0,0.999000999000999,2.0487325174825175,2100.0
/figis/qrcode/fishery/facp/TLS/en,1,0,0,0,0.0,1.0,0.0,0.0,1939.0
/fishery/countrysector/naso_bahrain/ar,1,849,849,849,0.0,0.0,1.1778563015312131,57.36298218492344,49870.0
/fi/website/css/FI_countrysector.css,4,5,3,9,2.277608394786075,1.0,0.1260358572013738,0.1751455320288622,1423.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=412F413D8CE84D683818D993E20FA51F,1,2,2,2,0.0,0.0,500.0,445.80078125,913.0
/fishery/countrysector/naso_bahrain/en,1,577,577,577,0.0,0.0,1.7331022530329288,74.73326473136916,44156.0
/figis/qrcode/firms/resource/13376/en,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/figis/qrcode/firms/resource/13430/en,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/firms/resource/16001/en,1,1001,1001,1001,0.0,1.0,0.999000999000999,2.0487325174825175,2100.0
/figis/qrcode/fishery/countrysector/naso_bahrain/ar,1,0,0,0,0.0,1.0,0.0,0.0,1939.0
/figis/qrcode/fishery/countrysector/naso_bahrain/en,1,21,21,21,0.0,1.0,47.61904761904761,66.73177083333333,1435.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=801757F9AE7ECCAEF71B9F166BFFFE0C,1,3,3,3,0.0,0.0,333.3333333333333,297.2005208333333,913.0
/figis/qrcode/firms/resource/10017/en,1,1001,1001,1001,0.0,1.0,0.999000999000999,2.0487325174825175,2100.0
/figis/qrcode/firms/resource/16001/en,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/fishery/publications/en,1,1000,1000,1000,0.0,1.0,1.0,2.310546875,2366.0
/fi/website/css/FI_topic.css,8,9,3,49,14.85555451674558,1.0,0.033957586973869636,0.04692381403127494,1415.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=1B0F62BBD819039C4E27EF0E9EF9826B,1,3,3,3,0.0,0.0,333.3333333333333,297.2005208333333,913.0
/figis/qrcode/fishery/publications/en,1,14,14,14,0.0,1.0,71.42857142857143,99.12109375,1421.0
/firms/fr,2,1000,1000,1000,0.0,1.0,0.0248015873015873,0.050862630208333336,2100.0
/gfcm/en,1,1004,1004,1004,0.0,1.0,0.9960159362549801,2.0416381349601593,2099.0
/fi/website/css/GFCM_topic.css,2,1001,1001,1001,0.0,1.0,0.4995004995004995,1.0238784652847155,2099.0
/fi/website/css/GFCM_head.css,2,1001,1001,1001,0.0,1.0,0.3996003996003996,0.8191027722277723,2099.0
/fishery/eaf-net/en,1,211,211,211,0.0,0.0,4.739336492890995,88.02947274881517,19020.0
/fi/website/css/EAFNET_topic.css,2,8,6,11,2.5,1.0,0.6472491909385113,0.8969205097087379,1419.0
/figis/website/assets/images/templates/eafnet/corner_true.gif,2,20,20,20,0.0,1.0,0.9722897423432182,1.372029958677686,1445.0
/figis/qrcode/gfcm/en,1,1000,1000,1000,0.0,1.0,1.0,2.0498046875,2099.0
/fishery/ar,2,382,0,765,382.5,0.5,0.01203985190982151,0.16167969102730034,13751.0
/nansen/en,1,1003,1003,1003,0.0,1.0,0.9970089730807576,2.0495155159521437,2105.0
/figis/scripts/resizePageNansen.js,2,1000,1000,1001,0.5,1.0,0.17035775127768313,0.35019830706984667,2105.0
/fi/website/css/NANSEN_topic.css,2,1000,1000,1001,0.5,1.0,0.1353729524840937,0.2782813134560715,2105.0
/figis/website/assets/images/templates/nansen/corner_false.gif,2,1000,1000,1001,0.5,1.0,0.12678288431061807,0.2606230190174326,2105.0
/figis/website/assets/images/templates/nansen/corner_true.gif,2,1000,1000,1001,0.5,1.0,0.18568378052177142,0.381703474607743,2105.0
/fishery/topic/16000/ar,1,662,662,662,0.0,0.0,1.5105740181268883,37.95022186555891,25726.0
/v/LQLLPzqph8Q,1,11002,11002,11002,0.0,1.0,0.09089256498818396,0.1865782925831667,2102.0
/figis/qrcode/nansen/en,1,1000,1000,1000,0.0,1.0,1.0,2.0556640625,2105.0
/fishery/meetings-news/en,1,920,920,920,0.0,0.0,1.0869565217391304,20.812457540760867,19607.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=F97A38B16DADFDE492AA046FD483A435,1,2,2,2,0.0,0.0,500.0,445.80078125,913.0
/figis/qrcode/firms/fr,1,1000,1000,1000,0.0,1.0,1.0,2.05078125,2100.0
/figis/qrcode/fishery/meetings-news/en,1,0,0,0,0.0,1.0,0.0,0.0,1939.0
/fishery/en,1,856,856,856,0.0,0.0,1.1682242990654206,27.449848495911215,24061.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=0389814C34541F88B2FFB08038631959,1,3,3,3,0.0,0.0,333.3333333333333,297.2005208333333,913.0
/fi/topic/assets/images/stock_state_pub.jpg,1,19,19,19,0.0,0.0,52.63157894736842,407.94613486842104,7937.0
/figis/qrcode/fishery/en,1,12,12,12,0.0,1.0,83.33333333333333,114.58333333333333,1408.0
/figis/qrcode/fishery/ar,1,12,12,12,0.0,1.0,83.33333333333333,114.58333333333333,1408.0
TOTAL,934,2063,0,11047,3801.069075433727,0.7794432548179872,0.4844561668313506,1.8781586378365973,3969.8832976445397
